@relation 'clean_data-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-6,8,11-12'

@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute density numeric
@attribute alcohol numeric
@attribute quality {3,4,5,6,7,8,9}

@data
0.192982,0.432432,0.385542,0.218182,0.358417,0.403226,7
0.350877,0.459459,0.46988,0.272727,0.577192,0.483871,7
0.350877,0.459459,0.46988,0.272727,0.577192,0.483871,7
0.508772,0.418919,0.349398,0.009091,0.368503,0.66129,5
0.350877,0.459459,0.46988,0.272727,0.577192,0.483871,7
0.315789,0.391892,0.385542,0.318182,0.18076,0.774194,7
0.298246,0.77027,0.638554,0.172727,0.408844,0.241935,5
0.298246,0.648649,0.518072,0.209091,0.830877,0.193548,6
0.105263,0.472973,0.457831,0.345455,0.310318,0.5,6
0.526316,0.351351,0.39759,0.281818,0.276183,0.693548,7
0.105263,0.472973,0.457831,0.345455,0.310318,0.5,6
0.122807,0.432432,0.337349,0.072727,0.129558,0.741935,6
0.298246,0.77027,0.638554,0.172727,0.408844,0.241935,5
0.298246,0.648649,0.518072,0.209091,0.830877,0.193548,6
0.245614,0.432432,0.542169,0.345455,0.519007,0.451613,6
0.22807,0.391892,0.421687,0.336364,0.335144,0.532258,6
0.315789,0.391892,0.385542,0.318182,0.18076,0.774194,7
0.666667,0.324324,0.506024,0.490909,0.680372,0.290323,6
0.175439,0.648649,0.542169,0.490909,1,0.080645,6
0.421053,0.162162,0.542169,0.036364,0.553142,0.209677,5
0.561404,0.324324,0.554217,0.390909,0.709853,0.193548,5
0.263158,0.324324,0.337349,0.272727,0.283165,0.548387,6
0.175439,0.648649,0.542169,0.490909,1,0.080645,6
0.421053,0.162162,0.542169,0.036364,0.553142,0.209677,5
0.508772,0.162162,0.566265,0.036364,0.640031,0.064516,4
0.263158,0.567568,0.638554,0.3,0.470908,0.193548,5
0.561404,0.324324,0.554217,0.390909,0.709853,0.193548,5
0.192982,0.5,0.289157,0.454545,0.787432,0.387097,6
0.350877,0.364865,0.445783,0.436364,0.321955,0.580645,6
0.421053,0.608108,0.240964,0.318182,0.222653,0.709677,6
0.192982,0.5,0.289157,0.454545,0.787432,0.387097,6
0.315789,0.351351,0.518072,0.181818,0.460047,0.209677,5
0.298246,0.364865,0.240964,0.318182,0.162141,0.677419,6
0.350877,0.405405,0.26506,0.281818,0.45384,0.483871,6
0.192982,0.513514,0.168675,0.254545,0.260667,0.548387,5
0.368421,0.77027,0.614458,0.118182,0.410396,0.241935,5
0.333333,0.297297,0.301205,0.127273,0.914663,0.193548,5
0.315789,0.513514,0.144578,0.190909,0.486424,0.5,6
0.333333,0.297297,0.301205,0.127273,0.914663,0.193548,5
0.210526,0.297297,0.277108,0.463636,0.537626,0.483871,6
0.438596,0.297297,0.385542,0.345455,0.446858,0.306452,5
0.45614,0.297297,0.421687,0.372727,0.446082,0.306452,5
0.368421,0.77027,0.614458,0.118182,0.410396,0.241935,5
0.280702,0.391892,0.518072,0.418182,0.487975,0.225806,5
0.280702,0.297297,0.53012,0.390909,0.647013,0.209677,5
0.140351,0.364865,0.493976,0.209091,0.875873,0.112903,7
0.140351,0.364865,0.493976,0.209091,0.875873,0.112903,7
0.140351,0.364865,0.493976,0.209091,0.875873,0.112903,7
0.140351,0.364865,0.493976,0.209091,0.875873,0.112903,7
0.157895,0.378378,0.493976,0.281818,0.977502,0.16129,7
0.192982,0.472973,0.349398,0.427273,0.647789,0.435484,6
0.192982,0.472973,0.349398,0.427273,0.647789,0.435484,6
0.140351,0.486486,0.301205,0.272727,0.269201,0.532258,6
0.140351,0.364865,0.493976,0.209091,0.875873,0.112903,7
0.385965,0.364865,0.228916,0.181818,0.467804,0.596774,6
0.280702,0.297297,0.53012,0.390909,0.647013,0.209677,5
0.140351,0.364865,0.493976,0.209091,0.875873,0.112903,7
0.157895,0.378378,0.493976,0.281818,0.977502,0.16129,7
0.385965,0.364865,0.228916,0.181818,0.467804,0.596774,6
0.614035,0.243243,0.277108,0.209091,0.662529,0.435484,5
0.157895,0.486486,0.325301,0.327273,0.267649,0.548387,6
0.192982,0.472973,0.349398,0.427273,0.647789,0.435484,6
0.140351,0.486486,0.301205,0.272727,0.269201,0.532258,6
0.578947,0.013514,0.46988,0.163636,0.505043,0.322581,5
0.578947,0.013514,0.46988,0.163636,0.505043,0.322581,5
0.491228,0.432432,0.325301,0.227273,0.376261,0.516129,6
0.157895,0.283784,0.975904,0.381818,0.422033,0.274194,5
0.350877,0.283784,0.277108,0.190909,0.245151,0.725806,5
0.736842,0.351351,0.240964,0.272727,0.458495,0.790323,8
0.631579,0.364865,0.578313,0.527273,0.423584,0.612903,6
0.526316,0.378378,0.638554,0.181818,0.616757,0.419355,5
0.631579,0.364865,0.578313,0.527273,0.423584,0.612903,6
0.280702,0.378378,0.481928,0.472727,0.627618,0.435484,6
0.350877,0.364865,0.46988,0.354545,0.610551,0.306452,5
0.315789,0.432432,0.46988,0.190909,0.247479,0.645161,6
0.140351,0.513514,0.409639,0.622727,0.771916,0.387097,7
0.491228,0.216216,0.542169,0.081818,0.532971,0.080645,5
0.473684,0.256757,0.614458,0.118182,0.680372,0.306452,4
0.298246,0.351351,0.481928,0.459091,0.760279,0.225806,6
0.508772,0.351351,0.493976,0.281818,0.695888,0.387097,5
0.298246,0.283784,0.421687,0.172727,0.334368,0.483871,6
0.263158,0.283784,0.421687,0.172727,0.331265,0.483871,6
0.324561,0.378378,0.518072,0.227273,0.559348,0.387097,6
0.298246,0.364865,0.493976,0.509091,0.683476,0.290323,6
0.298246,0.351351,0.481928,0.459091,0.760279,0.225806,6
0.263158,0.378378,0.445783,0.318182,0.559348,0.419355,6
0.385965,0.432432,0.518072,0.272727,0.430566,0.33871,5
0.438596,0.324324,0.46988,0.163636,0.577967,0.564516,8
0.315789,0.391892,0.46988,0.109091,0.340574,0.548387,6
0.210526,0.540541,0.590361,0.254545,0.474011,0.193548,6
0.22807,0.567568,0.60241,0.281818,0.43367,0.274194,6
0.298246,0.364865,0.457831,0.127273,0.358417,0.532258,6
0.280702,0.405405,0.73494,0.381818,0.740884,0.145161,6
0.105263,0.378378,0.578313,0.172727,0.553918,0.322581,6
0.736842,0.27027,0.60241,0.154545,0.467804,0.193548,6
0.298246,0.378378,0.253012,0.245455,0.242824,0.774194,7
0.298246,0.472973,0.542169,0.1,0.508146,0.241935,5
0.105263,0.378378,0.578313,0.172727,0.553918,0.322581,6
0.22807,0.459459,0.445783,0.254545,0.456168,0.483871,5
0.736842,0.27027,0.60241,0.154545,0.467804,0.193548,6
0.368421,0.310811,0.337349,0.2,0.633825,0.419355,6
0.508772,0.310811,0.578313,0.472727,0.664856,0.322581,5
0.508772,0.310811,0.578313,0.472727,0.664856,0.322581,5
0.403509,0.378378,0.253012,0.181818,0.272304,0.596774,7
0.649123,0.364865,0.313253,0.136364,0.269201,0.725806,7
0.385965,0.608108,0.361446,0.309091,0.269977,0.5,7
0.263158,0.756757,0.385542,0.4,0.316524,0.274194,5
0.385965,0.351351,0.337349,0.390909,0.788208,0.693548,6
0.350877,0.567568,0.313253,0.372727,0.240497,0.677419,6
0.307018,0.297297,0.409639,0.4,0.408844,0.532258,6
0.561404,0.364865,0.53012,0.190909,0.351435,0.580645,5
0.22807,0.337838,0.373494,0.145455,0.22886,0.532258,6
0.210526,0.337838,0.385542,0.254545,0.284717,0.5,6
0.157895,0.391892,0.385542,0.272727,0.252133,0.516129,6
0.22807,0.391892,0.445783,0.3,0.319628,0.532258,6
0.315789,0.432432,0.385542,0.245455,0.207137,0.645161,6
0.473684,0.27027,0.722892,0.281818,0.928627,0.129032,6
0.473684,0.27027,0.722892,0.281818,0.928627,0.129032,6
0.614035,0.418919,0.445783,0.154545,0.241272,0.645161,8
0.561404,0.418919,0.445783,0.181818,0.242824,0.645161,7
0.350877,0.675676,0.481928,0.418182,0.790535,0.16129,5
0.263158,0.297297,0.542169,0.363636,0.885958,0.209677,6
0.45614,0.337838,0.60241,0.281818,0.820791,0.112903,6
0.087719,0.486486,0.518072,0.190909,0.204034,0.564516,7
0.157895,0.310811,0.46988,0.381818,0.520559,0.322581,5
0.175439,0.297297,0.457831,0.390909,0.521334,0.322581,5
0.403509,0.459459,0.60241,0.445455,0.641583,0.370968,5
0.438596,0.432432,0.542169,0.545455,0.793638,0.387097,5
0.45614,0.418919,0.13253,0.145455,0.209465,0.870968,7
0.368421,0.432432,0.277108,0.145455,0.297905,0.516129,6
0.403509,0.351351,0.46988,0.409091,0.720714,0.177419,5
0.403509,0.351351,0.46988,0.409091,0.720714,0.177419,5
0.298246,0.364865,0.373494,0.2,0.543057,0.451613,6
0.333333,0.378378,0.349398,0.218182,0.340574,0.725806,6
0.315789,0.324324,0.445783,0.227273,0.405741,0.532258,5
1,0.310811,0.313253,0.163636,0.236618,0.774194,6
0.403509,0.351351,0.46988,0.409091,0.720714,0.177419,5
0.263158,0.432432,0.385542,0.054545,0.184639,0.758065,6
0.175439,0.472973,0.542169,0.463636,0.446858,0.483871,7
0.350877,0.391892,0.518072,0.445455,0.646237,0.387097,6
0.350877,0.391892,0.518072,0.445455,0.646237,0.387097,6
0.333333,0.364865,0.506024,0.372727,0.542281,0.435484,6
0.298246,0.378378,0.554217,0.490909,0.534523,0.467742,6
0.350877,0.391892,0.518072,0.445455,0.646237,0.387097,6
0.315789,0.391892,0.518072,0.472727,0.647789,0.387097,6
0.087719,0.391892,0.662651,0.490909,0.795966,0.274194,7
0.175439,0.472973,0.542169,0.463636,0.446858,0.483871,7
0.210526,0.337838,0.554217,0.054545,0.81924,0.258065,6
0.280702,0.378378,0.349398,0.345455,0,0.951613,7
0.701754,0.418919,0.445783,0.036364,0.778123,0.225806,5
0.315789,0.432432,0.277108,0.245455,0.328161,0.725806,6
0.210526,0.337838,0.554217,0.054545,0.81924,0.258065,6
0.385965,0.635135,0.481928,0.436364,0.43367,0.241935,5
0.421053,0.675676,0.46988,0.536364,0.596587,0.258065,5
0.385965,0.635135,0.481928,0.436364,0.43367,0.241935,5
0.45614,0.702703,0.457831,0.554545,0.597362,0.258065,5
0.140351,0.405405,0.566265,0.281818,0.864236,0.112903,7
0.140351,0.405405,0.566265,0.281818,0.864236,0.112903,7
0.140351,0.405405,0.566265,0.281818,0.864236,0.112903,7
0.140351,0.405405,0.566265,0.281818,0.864236,0.112903,7
0.140351,0.405405,0.566265,0.281818,0.864236,0.112903,7
0.140351,0.405405,0.566265,0.281818,0.864236,0.112903,7
0.315789,0.513514,0.626506,0.090909,0.373157,0.387097,5
0.403509,0.472973,0.650602,0.1,0.366951,0.435484,5
0.245614,0.472973,0.493976,0.190909,0.238945,0.645161,7
0.263158,0.418919,0.421687,0.3,0.222653,0.66129,7
0.157895,0.432432,0.373494,0.336364,0.135764,0.822581,8
0.192982,0.351351,0.361446,0.254545,0.222653,0.709677,6
0.22807,0.459459,0.313253,0.390909,0.184639,0.741935,7
0.140351,0.405405,0.566265,0.281818,0.864236,0.112903,7
0.245614,0.5,0.373494,0.263636,0.231187,0.645161,5
0.45614,0.364865,0.614458,0.109091,0.419705,0.580645,6
0.280702,0.297297,0.493976,0.572727,0.735454,0.209677,6
0.473684,0.527027,0.46988,0.209091,0.327386,0.5,7
0.280702,0.445946,0.481928,0.6,0.475562,0.354839,6
0.298246,0.445946,0.337349,0.3,0.351435,0.419355,6
0.192982,0.445946,0.349398,0.427273,0.307215,0.532258,7
0.280702,0.540541,0.518072,0.718182,0.891389,0.225806,5
0.403509,0.824324,0.53012,0.263636,0.773468,0.209677,6
0.298246,0.432432,0.361446,0.118182,0.350659,0.5,6
0.526316,0.756757,0.554217,0.118182,0.693561,0.306452,6
0.385965,0.405405,0.385542,0.245455,0.274631,0.612903,7
0.438596,0.378378,0.373494,0.2,0.247479,0.741935,7
0.280702,0.540541,0.518072,0.718182,0.891389,0.225806,5
0.333333,0.432432,0.409639,0.190909,0.407292,0.403226,5
0.280702,0.459459,0.337349,0.345455,0.183863,0.693548,6
0.438596,0.405405,0.46988,0.209091,0.259116,0.532258,6
0.245614,0.405405,0.373494,0.109091,0.212568,0.645161,6
0.333333,0.472973,0.493976,0.309091,0.331265,0.516129,5
0.210526,0.324324,0.421687,0.236364,0.494182,0.354839,6
0.333333,0.445946,0.433735,0.218182,0.275407,0.709677,6
0.210526,0.324324,0.421687,0.236364,0.494182,0.354839,6
0.649123,0.324324,0.373494,0.2,0.117145,0.870968,8
0.245614,0.391892,0.325301,0.209091,0.119472,0.741935,6
0.385965,0.648649,0.53012,0.290909,0.59038,0.290323,5
0.491228,0.716216,0.481928,0.554545,0.838635,0.177419,5
0.333333,0.445946,0.433735,0.218182,0.275407,0.709677,6
0.280702,0.445946,0.421687,0.236364,0.251358,0.725806,6
0.578947,0.364865,0.289157,0.209091,0.290923,0.596774,6
0.280702,0.418919,0.421687,0.318182,0.23429,0.790323,6
0.385965,0.432432,0.542169,0.227273,0.430566,0.33871,5
0.315789,0.513514,0.421687,0.281818,0.625291,0.370968,6
0.578947,0.364865,0.289157,0.209091,0.290923,0.596774,6
0.421053,0.27027,0.493976,0.245455,0.740884,0.370968,6
0.298246,0.405405,0.325301,0.363636,0.301784,0.451613,7
0.263158,0.391892,0.168675,0.154545,0.276959,0.516129,6
0.263158,0.432432,0.180723,0.218182,0.289372,0.612903,6
0.157895,0.283784,0.493976,0.218182,0.526765,0.290323,6
0.526316,0.567568,0.385542,0.272727,0.708301,0.322581,6
0.403509,0.5,0.518072,0.1,0.691234,0.129032,4
0.631579,0.324324,0.566265,0.6,0.781226,0.241935,5
0.631579,0.324324,0.566265,0.6,0.781226,0.241935,5
0.631579,0.324324,0.566265,0.6,0.781226,0.241935,5
0.526316,0.189189,0.614458,0.227273,0.491078,0.193548,4
0.438596,0.432432,0.385542,0.263636,0.366951,0.677419,6
0.631579,0.324324,0.566265,0.6,0.781226,0.241935,5
0.192982,0.391892,0.445783,0.245455,0.249806,0.532258,6
0.350877,0.459459,0.349398,0.381818,0.416602,0.66129,6
0.526316,0.189189,0.614458,0.227273,0.491078,0.193548,4
0.614035,0.148649,0.240964,0.036364,0.283165,0.516129,4
0.245614,0.472973,0.240964,0.218182,0.295578,0.725806,7
0.464912,0.364865,0.566265,0.327273,0.601241,0.419355,5
0.307018,0.77027,0.566265,0.581818,0.584174,0.387097,7
0.210526,0.364865,0.457831,0.127273,0.406517,0.33871,7
0.368421,0.310811,0.46988,0.281818,0.698991,0.306452,6
0.315789,0.337838,0.445783,0.081818,0.380915,0.483871,6
0.245614,0.310811,0.433735,0.072727,0.426687,0.322581,6
0.473684,0.5,0.686747,0.245455,0.196276,0.758065,6
0.54386,0.378378,0.325301,0.072727,0.384019,0.66129,6
0.263158,0.445946,0.518072,0.190909,0.519007,0.387097,6
0.245614,0.405405,0.493976,0.190909,0.382467,0.387097,6
0.368421,0.243243,0.373494,0.172727,0.79519,0.193548,5
0.368421,0.243243,0.373494,0.172727,0.79519,0.193548,5
0.263158,0.405405,0.253012,0.227273,0.373157,0.403226,5
0.368421,0.243243,0.373494,0.172727,0.79519,0.193548,5
0.315789,0.324324,0.39759,0.409091,0.689682,0.33871,6
0.333333,0.391892,0.301205,0.545455,0.408068,0.5,6
0.245614,0.391892,0.337349,0.609091,0.390225,0.451613,7
0.315789,0.351351,0.120482,0.195455,0.256012,0.612903,6
0.491228,0.648649,0.349398,0.381818,0.860357,0.193548,5
0.473684,0.635135,0.337349,0.363636,0.861908,0.193548,5
0.175439,0.351351,0.168675,0.172727,0.169899,0.693548,6
0.105263,0.27027,0.373494,0.218182,0.305663,0.548387,6
0.263158,0.256757,0.421687,0.336364,0.386346,0.387097,6
0.052632,0.351351,0.53012,0.381818,0.748642,0.290323,6
0.280702,0.324324,0.457831,0.245455,0.418929,0.306452,6
0.052632,0.351351,0.53012,0.381818,0.748642,0.290323,6
0.684211,0.135135,0.325301,0.081818,0.28782,0.516129,4
0.368421,0.324324,0.590361,0.209091,0.664081,0.467742,5
0.438596,0.351351,0.506024,0.127273,0.546936,0.193548,5
0.438596,0.351351,0.506024,0.127273,0.546936,0.193548,5
0.421053,0.310811,0.289157,0.336364,0.123351,0.645161,5
0.385965,0.310811,0.301205,0.318182,0.124127,0.66129,6
0.403509,0.027027,0.325301,0.163636,0.416602,0.709677,6
0.491228,0.297297,0.349398,0.381818,0.366951,0.516129,6
0.403509,0.364865,0.39759,0.154545,0.186967,0.758065,7
0.77193,0.72973,0.325301,0.190909,0.431342,0.677419,6
0.824561,0.067568,0.325301,0.154545,0.432894,0.677419,6
0.210526,0.216216,0.39759,0.381818,0.155935,0.677419,6
0.491228,0.297297,0.349398,0.381818,0.366951,0.516129,6
0.403509,0.364865,0.39759,0.154545,0.186967,0.758065,7
0.368421,0.364865,0.421687,0.163636,0.185415,0.758065,7
0.245614,0.391892,0.373494,0.227273,0.223429,0.66129,6
0.666667,0.310811,0.433735,0.381818,0.852599,0.225806,5
0.22807,0.405405,0.385542,0.563636,0.612102,0.33871,6
0.596491,0.27027,0.409639,0.5,0.882079,0.225806,5
0.245614,0.27027,0.421687,0.354545,0.89294,0.145161,6
0.245614,0.27027,0.421687,0.354545,0.89294,0.145161,6
0.245614,0.27027,0.421687,0.354545,0.89294,0.145161,6
0.245614,0.27027,0.421687,0.354545,0.89294,0.145161,6
0.403509,0.27027,0.216867,0.227273,0.135764,0.806452,7
0.245614,0.472973,0.542169,0.318182,0.591932,0.370968,5
0.175439,0.391892,0.373494,0.027273,0.321955,0.33871,4
0.280702,0.364865,0.373494,0.418182,0.760279,0.403226,6
0.245614,0.27027,0.421687,0.354545,0.89294,0.145161,6
0.315789,0.324324,0.60241,0.190909,0.823894,0.33871,5
0.315789,0.324324,0.60241,0.190909,0.823894,0.33871,5
0.210526,0.351351,0.481928,0.181818,0.441427,0.483871,6
0.210526,0.351351,0.481928,0.181818,0.441427,0.483871,6
0.210526,0.351351,0.481928,0.181818,0.441427,0.483871,6
0.210526,0.351351,0.481928,0.181818,0.441427,0.483871,6
0.350877,0.22973,0.445783,0.236364,0.447634,0.322581,5
0.210526,0.445946,0.253012,0.209091,0.380915,0.403226,6
0.315789,0.364865,0.46988,0.236364,0.694337,0.274194,6
0.315789,0.324324,0.60241,0.190909,0.823894,0.33871,5
0.22807,0.486486,0.433735,0.6,0.939488,0.225806,5
0.245614,0.432432,0.385542,0.163636,0.45384,0.516129,6
0.22807,0.486486,0.433735,0.6,0.939488,0.225806,5
0.245614,0.378378,0.445783,0.181818,0.587277,0.451613,5
0.22807,0.486486,0.433735,0.6,0.939488,0.225806,5
0.245614,0.432432,0.385542,0.163636,0.45384,0.516129,6
0.210526,0.472973,0.337349,0.263636,0.525213,0.483871,6
0.315789,0,0.349398,0.1,0.46858,0.709677,6
0.54386,0.527027,0.301205,0.209091,0.702095,0.322581,6
0.315789,0.391892,0.409639,0.281818,0.239721,0.725806,6
0.280702,0.337838,0.421687,0.2,0.387122,0.467742,6
0.298246,0.324324,0.421687,0.172727,0.582622,0.403226,6
0.280702,0.364865,0.493976,0.445455,0.593483,0.451613,6
0.245614,0.364865,0.361446,0.309091,0.362296,0.483871,7
0.315789,0.391892,0.325301,0.127273,0.287044,0.612903,6
0.45614,0.337838,0.349398,0.127273,0.377812,0.741935,6
0.254386,0.324324,0.542169,0.518182,0.647013,0.354839,6
0.263158,0.378378,0.445783,0.281818,0.221877,0.645161,5
0.315789,0.391892,0.409639,0.281818,0.239721,0.725806,6
0.333333,0.405405,0.373494,0.154545,0.293251,0.564516,6
0.578947,0.297297,0.313253,0.190909,0.357642,0.635484,7
0.578947,0.324324,0.313253,0.281818,0.231963,0.789247,7
0.885965,0.27027,0.927711,0.136364,0.752521,0.225806,5
0.45614,0.351351,0.349398,0.509091,0.169899,0.677419,7
0.578947,0.297297,0.313253,0.190909,0.357642,0.635484,7
0.578947,0.324324,0.313253,0.281818,0.231963,0.789247,7
0.315789,0.472973,0.566265,0.390909,0.633049,0.241935,5
0.350877,0.297297,0.325301,0.227273,0.569434,0.419355,6
0.140351,0.445946,0.39759,0.409091,0.377812,0.403226,7
0.333333,0.405405,0.337349,0.309091,0.290147,0.55914,6
0.210526,0.378378,0.409639,0.390909,0.249806,0.548387,6
0.280702,0.351351,0.542169,0.409091,0.641583,0.241935,5
0.526316,0.459459,0.518072,0.381818,0.710628,0.193548,5
0.280702,0.351351,0.542169,0.409091,0.641583,0.241935,5
0.596491,0.256757,0.409639,0.236364,0.560124,0.480645,5
0.263158,0.351351,0.542169,0.409091,0.643134,0.225806,5
0.280702,0.351351,0.542169,0.409091,0.641583,0.241935,5
0.526316,0.459459,0.518072,0.381818,0.710628,0.193548,5
0.192982,0.364865,0.578313,0.390909,0.850272,0.129032,8
0.192982,0.364865,0.578313,0.390909,0.850272,0.129032,8
0.192982,0.364865,0.578313,0.390909,0.850272,0.129032,8
0.192982,0.364865,0.578313,0.390909,0.850272,0.129032,8
0.192982,0.364865,0.578313,0.390909,0.850272,0.129032,8
0.192982,0.364865,0.578313,0.390909,0.850272,0.129032,8
0.192982,0.364865,0.578313,0.390909,0.850272,0.129032,8
0.280702,0.391892,0.421687,0.118182,0.404189,0.387097,8
0.192982,0.364865,0.578313,0.390909,0.850272,0.129032,8
0.333333,0.702703,0.542169,0.309091,0.835531,0.327957,6
0.350877,0.472973,0.518072,0.336364,0.307991,0.532258,6
0.245614,0.337838,0.180723,0.172727,0.405741,0.387097,6
0.210526,0.472973,0.301205,0.172727,0.375485,0.5,6
0.263158,0.405405,0.301205,0.545455,0.318076,0.532258,7
0.403509,0.702703,0.39759,0.536364,0.875097,0.177419,6
0.491228,0.337838,0.072289,0.109091,0.1955,0.83871,6
0.403509,0.378378,0.361446,0.290909,0.182312,0.758065,6
0.350877,0.472973,0.542169,0.263636,0.362296,0.435484,5
0.140351,0.405405,0.662651,0.290909,0.329713,0.553763,6
0.403509,0.364865,0.481928,0.418182,0.474787,0.5,6
0.403509,0.378378,0.361446,0.290909,0.182312,0.758065,6
0.368421,0.391892,0.445783,0.3,0.467029,0.408602,5
0.350877,0.459459,0.373494,0.436364,0.3173,0.580645,6
0.263158,0.27027,0.493976,0.381818,0.615206,0.247312,5
0.45614,0.27027,0.638554,0.454545,0.581846,0.290323,6
0.350877,0.472973,0.542169,0.263636,0.362296,0.435484,5
0.210526,0.445946,0.361446,0.309091,0.230411,0.645161,6
0.280702,0.364865,0.361446,0.254545,0.192397,0.774194,6
0.403509,0.337838,0.46988,0.272727,0.738557,0.241935,5
0.368421,0.283784,0.385542,0.309091,0.48332,0.473118,6
0.192982,0.445946,0.650602,0.554545,0.659426,0.177419,5
0.368421,0.378378,0.313253,0.127273,0.192397,0.741935,6
0.403509,0.337838,0.46988,0.272727,0.738557,0.241935,5
0.385965,0.378378,0.385542,0.245455,0.548487,0.467742,6
0.368421,0.283784,0.385542,0.309091,0.48332,0.473118,6
0.263158,0.378378,0.53012,0.127273,0.512801,0.209677,5
0.263158,0.310811,0.349398,0.190909,0.346005,0.543011,6
0.315789,0.378378,0.409639,0.2,0.16059,0.725806,6
0.473684,0.283784,0.506024,0.4,0.472459,0.241935,5
0.421053,0.432432,0.385542,0.345455,0.406517,0.483871,6
0.45614,0.283784,0.39759,0.136364,0.513576,0.225806,5
0.087719,0.364865,0.313253,0.272727,0.332816,0.537634,6
0.412281,0.27027,0.385542,0.063636,0.607448,0.129032,5
0.45614,0.283784,0.39759,0.136364,0.513576,0.225806,5
0.403509,0.391892,0.493976,0.281818,0.481769,0.494624,6
0.385965,0.364865,0.590361,0.227273,0.377812,0.677419,6
0.280702,0.351351,0.385542,0.263636,0.334368,0.483871,6
0.087719,0.364865,0.313253,0.272727,0.332816,0.537634,6
0.315789,0.283784,0.493976,0.445455,0.644686,0.241935,5
0.315789,0.283784,0.493976,0.445455,0.644686,0.241935,5
0.333333,0.418919,0.409639,0.472727,0.410396,0.483871,6
0.22807,0.445946,0.361446,0.290909,0.311094,0.516129,6
0.315789,0.391892,0.325301,0.236364,0.638479,0.209677,6
0.350877,0.297297,0.373494,0.254545,0.486424,0.451613,4
0.298246,0.594595,0.578313,0.336364,0.847944,0.193548,5
0.245614,0.5,0.46988,0.618182,0.921645,0.225806,5
0.298246,0.594595,0.578313,0.336364,0.847944,0.193548,5
0.175439,0.378378,0.457831,0.463636,0.785881,0.403226,6
0.210526,0.351351,0.445783,0.527273,0.632273,0.451613,6
0.280702,0.297297,0.506024,0.3,0.748642,0.225806,5
0.333333,0.351351,0.53012,0.481818,0.766486,0.290323,5
0.333333,0.351351,0.53012,0.481818,0.766486,0.290323,5
0.333333,0.351351,0.53012,0.481818,0.766486,0.290323,5
0.280702,0.297297,0.506024,0.3,0.748642,0.225806,5
0.333333,0.351351,0.53012,0.481818,0.766486,0.290323,5
0.526316,0.391892,0.385542,0.254545,0.581846,0.66129,6
0.614035,0.351351,0.409639,0.345455,0.314197,0.693548,6
0.245614,0.621622,0.686747,0.354545,0.505043,0.27957,5
0.368421,0.216216,0.421687,0.418182,0.621412,0.225806,5
0.368421,0.216216,0.421687,0.418182,0.621412,0.225806,5
0.368421,0.391892,0.337349,0.272727,0.185415,0.774194,7
0.192982,0.432432,0.445783,0.145455,0.257564,0.491935,6
0.368421,0.216216,0.421687,0.418182,0.621412,0.225806,5
0.368421,0.391892,0.337349,0.272727,0.185415,0.774194,7
0.280702,0.635135,0.722892,0.3,0.527541,0.27957,5
0.385965,0.513514,0.361446,0.181818,0.1955,0.822581,7
0.333333,0.364865,0.385542,0.218182,0.484096,0.564516,7
0.385965,0.513514,0.361446,0.181818,0.1955,0.822581,7
0.333333,0.364865,0.385542,0.218182,0.484096,0.564516,7
0.394737,0.297297,0.626506,0.218182,0.86346,0.177419,5
0.280702,0.635135,0.722892,0.3,0.527541,0.282258,5
0.245614,0.378378,0.373494,0.2,0.35609,0.403226,6
0.245614,0.310811,0.457831,0.318182,0.927075,0.129032,6
0.245614,0.310811,0.457831,0.318182,0.927075,0.129032,6
0.245614,0.310811,0.457831,0.318182,0.927075,0.129032,6
0.245614,0.310811,0.457831,0.318182,0.927075,0.129032,6
0.245614,0.378378,0.373494,0.2,0.35609,0.403226,6
0.245614,0.378378,0.373494,0.2,0.35609,0.403226,6
0.245614,0.310811,0.457831,0.318182,0.927075,0.129032,6
0.245614,0.675676,0.433735,0.254545,0.54616,0.306452,6
0.22807,0.702703,0.457831,0.236364,0.548487,0.306452,6
0.421053,0.351351,0.421687,0.2,0.698216,0.306452,5
0.631579,0.364865,0.349398,0.281818,0.320403,0.677419,6
0.403509,0.459459,0.39759,0.522727,0.363072,0.451613,6
0.491228,0.797297,0.506024,0.527273,0.911559,0.112903,5
0.526316,0.378378,0.409639,0.136364,0.165244,0.83871,6
0.280702,0.351351,0.253012,0.118182,0.259116,0.758065,6
0.842105,0.351351,0.614458,0.481818,0.759503,0.225806,5
0.280702,0.324324,0.433735,0.145455,0.376261,0.516129,6
0.368421,0.405405,0.506024,0.209091,0.487199,0.537634,6
0.350877,0.378378,0.506024,0.109091,0.397983,0.629032,6
0.368421,0.405405,0.506024,0.209091,0.487199,0.540323,6
0.22807,0.256757,0.445783,0.445455,0.366951,0.403226,5
0.684211,0.216216,0.46988,0.109091,0.556245,0.290323,5
0.45614,0.418919,0.506024,0.163636,0.871218,0.177419,5
0.333333,0.337838,0.289157,0.309091,0.16059,0.709677,6
0.45614,0.418919,0.506024,0.163636,0.871218,0.177419,5
0.684211,0.216216,0.46988,0.109091,0.556245,0.290323,5
0.473684,0.337838,0.26506,0.2,0.411171,0.532258,6
